date,numer_sta,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,is_holiday,paris_covid,paris_vac,pm25,pm10,retail_change,grocery_change,parks_change,stations_change,workplace_change,residential_change,stringency_index,flow_traffic,traffic_occupation,vehicle_number
2020-10-24 22:00:00,7149,100920,-150,6,190,6.9,287.25,284.05,81,56590,1,2.0,2.0,75.0,4.0,1750.0,35.0,20.0,11.0,99850,0.0,0.0,-590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,12.2,-10,0.0,0.0,0.0,-30.0,0.0,-0.1,-0.1,0.6,0.6,0.0,0.0,0.0,0.0,4.0,6.0,1600.0,5.0,0.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1122,0.0,37.0,13.0,-48.0,-23.0,-49.0,-23.0,-23.0,4.0,49.54,695.5647492488838,6.600548921420088,16.26086956521739
2020-10-24 23:00:00,7149,100920,-150,6,190,6.9,287.25,284.05,81,56590,1,2.0,2.0,75.0,4.0,1750.0,35.0,20.0,11.0,99850,0.0,0.0,-590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,12.2,-10,0.0,0.0,0.0,-30.0,0.0,-0.1,-0.1,0.6,0.6,0.0,0.0,0.0,0.0,4.0,6.0,1600.0,5.0,0.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1122,0.0,37.0,13.0,-48.0,-23.0,-49.0,-23.0,-23.0,4.0,49.54,695.5647492488838,6.600548921420088,11.909090909090908
2020-10-25 00:00:00,7149,100660,-250,6,190,6.6,287.35,283.75,79,25000,3,2.0,2.0,90.0,4.0,800.0,38.0,27.0,0.0,99600,0.0,0.0,-970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,0.6,0.6,0.0,0.0,0.0,0.0,1.0,8.0,690.0,4.0,6.0,1980.0,6.0,3.0,2760.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,7.761904761904763
2020-10-25 01:00:00,7149,100660,-250,6,190,6.6,287.35,283.75,79,25000,3,2.0,2.0,90.0,4.0,800.0,38.0,27.0,0.0,99600,0.0,0.0,-970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,0.6,0.6,0.0,0.0,0.0,0.0,1.0,8.0,690.0,4.0,6.0,1980.0,6.0,3.0,2760.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,5.705882352941178
2020-10-25 02:00:00,7149,100660,-250,6,190,6.6,287.35,283.75,79,25000,3,2.0,2.0,90.0,4.0,800.0,38.0,27.0,0.0,99600,0.0,0.0,-970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,-10,0.0,0.0,0.0,-60.0,0.0,-0.1,-0.1,0.6,0.6,0.0,0.0,0.0,0.0,1.0,8.0,690.0,4.0,6.0,1980.0,6.0,3.0,2760.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,7.909090909090909
2020-10-25 03:00:00,7149,100400,-270,8,190,6.5,286.35,283.15,81,29370,61,6.0,6.0,100.0,2.0,1750.0,35.0,27.0,0.0,99330,0.0,0.0,-1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.9,-10,2.0,0.0,0.0,-30.0,0.2,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,1.0,6.0,1920.0,5.0,3.0,2760.0,7.0,3.0,3960.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,3.8571428571428568
2020-10-25 04:00:00,7149,100400,-270,8,190,6.5,286.35,283.15,81,29370,61,6.0,6.0,100.0,2.0,1750.0,35.0,27.0,0.0,99330,0.0,0.0,-1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.9,-10,2.0,0.0,0.0,-30.0,0.2,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,1.0,6.0,1920.0,5.0,3.0,2760.0,7.0,3.0,3960.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,5.0
2020-10-25 05:00:00,7149,100400,-270,8,190,6.5,286.35,283.15,81,29370,61,6.0,6.0,100.0,2.0,1750.0,35.0,27.0,0.0,99330,0.0,0.0,-1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,12.9,-10,2.0,0.0,0.0,-30.0,0.2,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.0,1.0,6.0,1920.0,5.0,3.0,2760.0,7.0,3.0,3960.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,5.2105263157894735
2020-10-25 06:00:00,7149,100450,50,0,210,4.3,285.25,284.15,93,14190,60,6.0,6.0,100.0,8.0,1250.0,38.0,0.0,0.0,99380,0.0,0.0,-1060.0,285.25,0.0,288.15,0.0,0.0,0.0,0.0,7.0,8.3,-10,2.0,0.0,0.0,-60.0,1.0,2.0,2.2,2.2,2.8,0.0,0.0,0.0,0.0,4.0,8.0,1170.0,7.0,6.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,6.863636363636362
2020-10-25 07:00:00,7149,100450,50,0,210,4.3,285.25,284.15,93,14190,60,6.0,6.0,100.0,8.0,1250.0,38.0,0.0,0.0,99380,0.0,0.0,-1060.0,285.25,0.0,288.15,0.0,0.0,0.0,0.0,7.0,8.3,-10,2.0,0.0,0.0,-60.0,1.0,2.0,2.2,2.2,2.8,0.0,0.0,0.0,0.0,4.0,8.0,1170.0,7.0,6.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,9.481481481481481
2020-10-25 08:00:00,7149,100450,50,0,210,4.3,285.25,284.15,93,14190,60,6.0,6.0,100.0,8.0,1250.0,38.0,0.0,0.0,99380,0.0,0.0,-1060.0,285.25,0.0,288.15,0.0,0.0,0.0,0.0,7.0,8.3,-10,2.0,0.0,0.0,-60.0,1.0,2.0,2.2,2.2,2.8,0.0,0.0,0.0,0.0,4.0,8.0,1170.0,7.0,6.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,16.47826086956522
2020-10-25 09:00:00,7149,100490,40,3,210,3.8,284.15,282.75,91,6000,61,6.0,6.0,100.0,8.0,450.0,38.0,0.0,0.0,99420,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.6,-10,2.0,0.0,0.0,-30.0,1.2,2.0,4.0,4.2,4.8,0.0,0.0,0.0,0.0,1.0,8.0,390.0,1.0,8.0,800.0,7.0,6.0,1800.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,23.83333333333333
2020-10-25 10:00:00,7149,100490,40,3,210,3.8,284.15,282.75,91,6000,61,6.0,6.0,100.0,8.0,450.0,38.0,0.0,0.0,99420,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.6,-10,2.0,0.0,0.0,-30.0,1.2,2.0,4.0,4.2,4.8,0.0,0.0,0.0,0.0,1.0,8.0,390.0,1.0,8.0,800.0,7.0,6.0,1800.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,28.08
2020-10-25 11:00:00,7149,100490,40,3,210,3.8,284.15,282.75,91,6000,61,6.0,6.0,100.0,8.0,450.0,38.0,0.0,0.0,99420,0.0,0.0,-990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,9.6,-10,2.0,0.0,0.0,-30.0,1.2,2.0,4.0,4.2,4.8,0.0,0.0,0.0,0.0,1.0,8.0,390.0,1.0,8.0,800.0,7.0,6.0,1800.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,46.16
2020-10-25 12:00:00,7149,100370,-120,8,190,3.5,284.35,283.05,92,39110,21,2.0,2.0,90.0,3.0,450.0,31.0,27.0,0.0,99300,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.6,-10,1.0,0.0,0.0,-60.0,0.0,0.6,2.6,4.8,5.4,0.0,0.0,0.0,0.0,3.0,8.0,390.0,7.0,3.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,54.03448275862069
2020-10-25 13:00:00,7149,100370,-120,8,190,3.5,284.35,283.05,92,39110,21,2.0,2.0,90.0,3.0,450.0,31.0,27.0,0.0,99300,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.6,-10,1.0,0.0,0.0,-60.0,0.0,0.6,2.6,4.8,5.4,0.0,0.0,0.0,0.0,3.0,8.0,390.0,7.0,3.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,50.55172413793103
2020-10-25 14:00:00,7149,100370,-120,8,190,3.5,284.35,283.05,92,39110,21,2.0,2.0,90.0,3.0,450.0,31.0,27.0,0.0,99300,0.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.6,-10,1.0,0.0,0.0,-60.0,0.0,0.6,2.6,4.8,5.4,0.0,0.0,0.0,0.0,3.0,8.0,390.0,7.0,3.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,55.75
2020-10-25 15:00:00,7149,100310,-60,6,210,3.6,285.25,283.65,90,39740,0,6.0,5.0,100.0,8.0,450.0,0.0,0.0,0.0,99240,0.0,0.0,-920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.8,-10,1.0,0.0,0.0,0.0,-0.1,-0.1,0.6,4.6,4.8,0.0,0.0,0.0,0.0,7.0,0.0,420.0,8.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,66.71428571428571
2020-10-25 16:00:00,7149,100310,-60,6,210,3.6,285.25,283.65,90,39740,0,6.0,5.0,100.0,8.0,450.0,0.0,0.0,0.0,99240,0.0,0.0,-920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.8,-10,1.0,0.0,0.0,0.0,-0.1,-0.1,0.6,4.6,4.8,0.0,0.0,0.0,0.0,7.0,0.0,420.0,8.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,73.78571428571429
2020-10-25 17:00:00,7149,100310,-60,6,210,3.6,285.25,283.65,90,39740,0,6.0,5.0,100.0,8.0,450.0,0.0,0.0,0.0,99240,0.0,0.0,-920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.8,-10,1.0,0.0,0.0,0.0,-0.1,-0.1,0.6,4.6,4.8,0.0,0.0,0.0,0.0,7.0,0.0,420.0,8.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,62.53571428571429
2020-10-25 18:00:00,7149,100310,-10,8,200,2.0,283.25,282.35,94,8000,61,6.0,6.0,100.0,8.0,250.0,33.0,0.0,0.0,99230,0.0,0.0,-770.0,283.25,0.0,285.35,0.0,0.0,0.0,0.0,4.3,7.8,-10,2.0,0.0,0.0,-60.0,2.2,3.2,3.2,5.8,8.0,0.0,0.0,0.0,0.0,2.0,7.0,210.0,6.0,6.0,1200.0,2.0,9.0,500.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,48.24137931034482
2020-10-25 19:00:00,7149,100310,-10,8,200,2.0,283.25,282.35,94,8000,61,6.0,6.0,100.0,8.0,250.0,33.0,0.0,0.0,99230,0.0,0.0,-770.0,283.25,0.0,285.35,0.0,0.0,0.0,0.0,4.3,7.8,-10,2.0,0.0,0.0,-60.0,2.2,3.2,3.2,5.8,8.0,0.0,0.0,0.0,0.0,2.0,7.0,210.0,6.0,6.0,1200.0,2.0,9.0,500.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,40.7
2020-10-25 20:00:00,7149,100310,-10,8,200,2.0,283.25,282.35,94,8000,61,6.0,6.0,100.0,8.0,250.0,33.0,0.0,0.0,99230,0.0,0.0,-770.0,283.25,0.0,285.35,0.0,0.0,0.0,0.0,4.3,7.8,-10,2.0,0.0,0.0,-60.0,2.2,3.2,3.2,5.8,8.0,0.0,0.0,0.0,0.0,2.0,7.0,210.0,6.0,6.0,1200.0,2.0,9.0,500.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,39.58064516129032
2020-10-25 21:00:00,7149,100370,60,3,200,4.2,283.65,282.55,93,20000,1,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,12.0,99290,0.0,0.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,-10,2.0,0.0,0.0,-30.0,0.0,0.8,4.0,4.6,8.8,0.0,0.0,0.0,0.0,1.0,8.0,1150.0,2.0,6.0,1900.0,6.0,0.0,7000.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,16.866666666666667
2020-10-25 22:00:00,7149,100370,60,3,200,4.2,283.65,282.55,93,20000,1,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,12.0,99290,0.0,0.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,-10,2.0,0.0,0.0,-30.0,0.0,0.8,4.0,4.6,8.8,0.0,0.0,0.0,0.0,1.0,8.0,1150.0,2.0,6.0,1900.0,6.0,0.0,7000.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,11.192307692307693
2020-10-25 23:00:00,7149,100370,60,3,200,4.2,283.65,282.55,93,20000,1,2.0,2.0,75.0,6.0,1250.0,38.0,20.0,12.0,99290,0.0,0.0,-560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,-10,2.0,0.0,0.0,-30.0,0.0,0.8,4.0,4.6,8.8,0.0,0.0,0.0,0.0,1.0,8.0,1150.0,2.0,6.0,1900.0,6.0,0.0,7000.0,0.0,0.0,0.0,0,346,0.0,38.0,21.0,-46.0,-27.0,-51.0,-27.0,-17.0,1.0,49.54,695.5647492488838,6.600548921420088,7.391304347826088
2020-10-26 00:00:00,7149,100330,-40,8,230,4.5,282.25,281.35,94,20000,3,2.0,2.0,90.0,7.0,250.0,36.0,0.0,0.0,99250,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.9,-10,2.0,0.0,0.0,-60.0,0.0,0.0,0.8,4.0,8.8,0.0,0.0,0.0,0.0,7.0,7.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,5.7368421052631575
2020-10-26 01:00:00,7149,100330,-40,8,230,4.5,282.25,281.35,94,20000,3,2.0,2.0,90.0,7.0,250.0,36.0,0.0,0.0,99250,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.9,-10,2.0,0.0,0.0,-60.0,0.0,0.0,0.8,4.0,8.8,0.0,0.0,0.0,0.0,7.0,7.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,4.0
2020-10-26 02:00:00,7149,100330,-40,8,230,4.5,282.25,281.35,94,20000,3,2.0,2.0,90.0,7.0,250.0,36.0,0.0,0.0,99250,0.0,0.0,-350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.9,-10,2.0,0.0,0.0,-60.0,0.0,0.0,0.8,4.0,8.8,0.0,0.0,0.0,0.0,7.0,7.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,3.2
2020-10-26 03:00:00,7149,100320,-10,8,210,3.3,281.25,280.35,94,20000,1,1.0,1.0,50.0,4.0,450.0,35.0,20.0,10.0,99240,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.3,-10,2.0,0.0,0.0,-30.0,0.0,0.0,0.0,4.0,8.6,0.0,0.0,0.0,0.0,2.0,7.0,360.0,3.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,2.6666666666666665
2020-10-26 04:00:00,7149,100320,-10,8,210,3.3,281.25,280.35,94,20000,1,1.0,1.0,50.0,4.0,450.0,35.0,20.0,10.0,99240,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.3,-10,2.0,0.0,0.0,-30.0,0.0,0.0,0.0,4.0,8.6,0.0,0.0,0.0,0.0,2.0,7.0,360.0,3.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,4.285714285714286
2020-10-26 05:00:00,7149,100320,-10,8,210,3.3,281.25,280.35,94,20000,1,1.0,1.0,50.0,4.0,450.0,35.0,20.0,10.0,99240,0.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,6.3,-10,2.0,0.0,0.0,-30.0,0.0,0.0,0.0,4.0,8.6,0.0,0.0,0.0,0.0,2.0,7.0,360.0,3.0,6.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,7.4
2020-10-26 06:00:00,7149,100460,130,3,220,3.4,280.25,279.35,94,32000,2,0.0,0.0,25.0,0.0,7000.0,30.0,20.0,11.0,99370,0.0,0.0,-10.0,280.15,0.0,284.15,0.0,0.0,0.0,0.0,5.1,6.1,-10,2.0,0.0,0.0,-60.0,0.2,0.2,0.2,1.0,6.8,0.0,0.0,0.0,0.0,2.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,14.575757575757574
2020-10-26 07:00:00,7149,100460,130,3,220,3.4,280.25,279.35,94,32000,2,0.0,0.0,25.0,0.0,7000.0,30.0,20.0,11.0,99370,0.0,0.0,-10.0,280.15,0.0,284.15,0.0,0.0,0.0,0.0,5.1,6.1,-10,2.0,0.0,0.0,-60.0,0.2,0.2,0.2,1.0,6.8,0.0,0.0,0.0,0.0,2.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,36.58064516129032
2020-10-26 08:00:00,7149,100460,130,3,220,3.4,280.25,279.35,94,32000,2,0.0,0.0,25.0,0.0,7000.0,30.0,20.0,11.0,99370,0.0,0.0,-10.0,280.15,0.0,284.15,0.0,0.0,0.0,0.0,5.1,6.1,-10,2.0,0.0,0.0,-60.0,0.2,0.2,0.2,1.0,6.8,0.0,0.0,0.0,0.0,2.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,81.08333333333333
2020-10-26 09:00:00,7149,100580,130,0,220,4.7,283.15,280.55,84,16620,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99500,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.8,-10,1.0,0.0,0.0,-30.0,0.0,0.0,0.2,0.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,114.08333333333331
2020-10-26 10:00:00,7149,100580,130,0,220,4.7,283.15,280.55,84,16620,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99500,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.8,-10,1.0,0.0,0.0,-30.0,0.0,0.0,0.2,0.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,43.6969696969697
2020-10-26 11:00:00,7149,100580,130,0,220,4.7,283.15,280.55,84,16620,1,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,99500,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,8.8,-10,1.0,0.0,0.0,-30.0,0.0,0.0,0.2,0.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,53.72413793103448
2020-10-26 12:00:00,7149,100510,-60,7,230,7.8,285.85,280.55,70,16370,1,2.0,2.0,75.0,6.0,800.0,32.0,20.0,10.0,99440,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,6.0,8.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,58.87878787878788
2020-10-26 13:00:00,7149,100510,-60,7,230,7.8,285.85,280.55,70,16370,1,2.0,2.0,75.0,6.0,800.0,32.0,20.0,10.0,99440,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,6.0,8.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,57.2
2020-10-26 14:00:00,7149,100510,-60,7,230,7.8,285.85,280.55,70,16370,1,2.0,2.0,75.0,6.0,800.0,32.0,20.0,10.0,99440,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,-10,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,6.0,8.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,60.09090909090909
2020-10-26 15:00:00,7149,100460,-40,6,240,6.6,287.05,279.45,60,13650,2,2.0,2.0,60.0,5.0,1250.0,32.0,20.0,10.0,99400,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,12.3,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,5.0,8.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,59.21212121212121
2020-10-26 16:00:00,7149,100460,-40,6,240,6.6,287.05,279.45,60,13650,2,2.0,2.0,60.0,5.0,1250.0,32.0,20.0,10.0,99400,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,12.3,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,5.0,8.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,60.2
2020-10-26 17:00:00,7149,100460,-40,6,240,6.6,287.05,279.45,60,13650,2,2.0,2.0,60.0,5.0,1250.0,32.0,20.0,10.0,99400,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,12.3,-10,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.2,4.2,0.0,0.0,0.0,0.0,5.0,8.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2775,0.0,38.0,24.0,-42.0,-17.0,-28.0,-28.0,-46.0,11.0,49.54,695.5647492488838,6.600548921420088,77.94444444444444
